GEO,S_ADJ,AGE,UNIT,SEX\TIME	2005M01	2005M02	2005M03	2005M04	2005M05	2005M06	2005M07	2005M08	2005M09	2005M10	2005M11	2005M12	2006M01	2006M02	2006M03	2006M04	2006M05	2006M06	2006M07	2006M08	2006M09	2006M10	2006M11	2006M12	2007M01	2007M02	2007M03	2007M04	2007M05	2007M06	2007M07	2007M08	2007M09	2007M10	2007M11	2007M12	2008M01	2008M02	2008M03	2008M04	2008M05	2008M06	2008M07	2008M08	2008M09	2008M10	2008M11	2008M12	2009M01	2009M02	2009M03	2009M04	2009M05	2009M06	2009M07	2009M08	2009M09	2009M10	2009M11	2009M12	2010M01	2010M02	2010M03	2010M04	2010M05	2010M06	2010M07	2010M08	2010M09	2010M10	2010M11	2010M12	2011M01	2011M02	2011M03	2011M04	2011M05	2011M06	2011M07	2011M08	2011M09	2011M10	2011M11	2011M12	2012M01	2012M02	2012M03	2012M04	2012M05	2012M06	2012M07	2012M08	2012M09	2012M10	2012M11	2012M12	2013M01	2013M02	2013M03	2013M04	2013M05	2013M06	2013M07	2013M08	2013M09	2013M10	2013M11	2013M12	2014M01	2014M02	2014M03	2014M04	2014M05	2014M06	2014M07	2014M08	2014M09	2014M10	2014M11	2014M12	2015M01	2015M02	2015M03	2015M04	2015M05	2015M06	2015M07	2015M08	2015M09	2015M10	2015M11	2015M12	2016M01	2016M02	2016M03	2016M04	2016M05	2016M06	2016M07	2016M08	2016M09	2016M10	2016M11	2016M12	2017M01	2017M02	2017M03	2017M04	2017M05	2017M06	2017M07	2017M08	2017M09	2017M10	2017M11	2017M12
European Union (current composition),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Thousand persons,Total	21 974	22 303	22 085	21 036	20 849	20 549	19 873	20 210	20 554	20 919	20 599	20 470	21 140	20 980	20 578	19 687	19 047	18 859	18 517	18 649	18 708	18 706	18 727	18 316	18 552	18 559	17 842	17 051	16 758	16 420	16 497	16 475	16 470	16 406	16 449	16 510	16 989	16 904	16 597	16 392	16 051	16 430	16 142	16 284	16 499	16 985	17 582	18 328	19 940	21 067	21 327	21 243	20 940	20 972	21 131	21 305	21 796	22 089	22 308	22 479	23 920	24 383	23 912	23 410	22 880	22 336	22 209	22 036	22 475	22 946	22 829	22 840	23 614	23 644	23 407	22 626	22 464	22 282	22 365	22 590	22 990	23 524	24 098	24 196	25 278	25 596	25 565	25 028	24 946	24 669	24 696	24 652	25 144	25 799	26 176	25 979	27 577	27 790	27 292	26 755	26 292	25 805	25 501	25 459	25 813	25 918	26 144	25 629	26 785	26 804	26 226	25 242	24 692	23 898	23 668	23 648	24 058	24 410	24 755	23 792	24 626	24 798	24 365	23 566	22 989	22 652	21 902	21 594	21 962	22 226	22 201	21 941	22 430	22 560	22 097	21 345	20 957	20 611	20 215	20 082	20 257	20 343	20 477	19 893	20 512	20 443	19 929	19 203	18 713	18 155	18 172	18 155	18 121	18 199	18 027	17 705
